# ==================================================================
# Fastrad - RAY-TRACING - TID
# 
# TOTAL IONIZING DOSE CALCULATION RESULTS			 2018/12/03	18:19:14
# 
# Doses in krad (Si)
#
# Method : Slant Path
#
# ==================================================================
#
# Dose calculation with Solid Sphere Dose Curve
#
# Common Format (Total dose) :  [ mm , rad ]
# Electrons : C:\Users\Gebruiker\Documents\MSc Space Engineering\Thesis\SPENVIS orbit output\SAPPHIRE as input\Solar Maximum\1-in-n-year SPE\n=100\SolarMaximum_SPE_1_in_100_years_Sapphire_dosedepth.dat
#
#
#  N°  |   Total Dose |   Name   |
#      |    krad (Si) |          |
 00622 |  9.410e+001  | Detector |
 00623 |  9.347e+001  | Detector |
 00624 |  9.373e+001  | Detector |
 00625 |  9.370e+001  | Detector |
 00626 |  9.350e+001  | Detector |
 00627 |  9.328e+001  | Detector |
 00628 |  9.309e+001  | Detector |
 00629 |  9.267e+001  | Detector |
 00630 |  9.270e+001  | Detector |
 00631 |  1.114e+002  | Detector |
 00632 |  1.354e+002  | Detector |
 00633 |  1.015e+002  | Detector |
 00634 |  9.830e+001  | Detector |
 00635 |  9.671e+001  | Detector |
 00636 |  9.535e+001  | Detector |
 00637 |  9.503e+001  | Detector |
 00638 |  9.430e+001  | Detector |
 00639 |  9.399e+001  | Detector |
 00640 |  9.439e+001  | Detector |
 00641 |  9.358e+001  | Detector |
 00642 |  9.438e+001  | Detector |
 00643 |  9.359e+001  | Detector |
 00644 |  9.399e+001  | Detector |
 00645 |  9.377e+001  | Detector |
 00646 |  9.333e+001  | Detector |
 00647 |  9.371e+001  | Detector |
 00648 |  9.369e+001  | Detector |
 00649 |  9.343e+001  | Detector |
 00650 |  9.330e+001  | Detector |
 00651 |  9.348e+001  | Detector |
 00652 |  1.114e+002  | Detector |
 00653 |  1.352e+002  | Detector |
 00654 |  1.019e+002  | Detector |
 00655 |  9.841e+001  | Detector |
 00656 |  9.663e+001  | Detector |
 00657 |  9.567e+001  | Detector |
 00658 |  9.514e+001  | Detector |
 00659 |  9.417e+001  | Detector |
 00660 |  9.389e+001  | Detector |
 00661 |  9.387e+001  | Detector |
 00662 |  9.430e+001  | Detector |
 00663 |  9.347e+001  | Detector |
 00664 |  9.390e+001  | Detector |
 00665 |  9.348e+001  | Detector |
 00666 |  9.367e+001  | Detector |
 00667 |  9.382e+001  | Detector |
 00668 |  9.341e+001  | Detector |
 00669 |  9.322e+001  | Detector |
 00670 |  9.332e+001  | Detector |
 00671 |  9.317e+001  | Detector |
 00672 |  9.322e+001  | Detector |
 00673 |  1.114e+002  | Detector |
 00674 |  1.354e+002  | Detector |
 00675 |  1.015e+002  | Detector |
 00676 |  9.830e+001  | Detector |
 00677 |  9.671e+001  | Detector |
 00678 |  9.535e+001  | Detector |
 00679 |  9.503e+001  | Detector |
 00680 |  9.430e+001  | Detector |
 00681 |  9.398e+001  | Detector |
 00682 |  9.439e+001  | Detector |
 00683 |  9.358e+001  | Detector |
 00684 |  9.438e+001  | Detector |
 00685 |  9.359e+001  | Detector |
 00686 |  9.399e+001  | Detector |
 00687 |  9.377e+001  | Detector |
 00688 |  9.334e+001  | Detector |
 00689 |  9.371e+001  | Detector |
 00690 |  9.370e+001  | Detector |
 00691 |  9.342e+001  | Detector |
 00692 |  9.330e+001  | Detector |
 00693 |  9.348e+001  | Detector |
 00694 |  1.110e+002  | Detector |
 00695 |  1.350e+002  | Detector |
 00696 |  1.015e+002  | Detector |
 00697 |  9.830e+001  | Detector |
 00698 |  9.663e+001  | Detector |
 00699 |  9.595e+001  | Detector |
 00700 |  9.518e+001  | Detector |
 00701 |  9.417e+001  | Detector |
 00702 |  9.391e+001  | Detector |
 00703 |  9.367e+001  | Detector |
 00704 |  9.409e+001  | Detector |
 00705 |  9.348e+001  | Detector |
 00706 |  9.410e+001  | Detector |
 00707 |  9.347e+001  | Detector |
 00708 |  9.373e+001  | Detector |
 00709 |  9.370e+001  | Detector |
 00710 |  9.350e+001  | Detector |
 00711 |  9.328e+001  | Detector |
 00712 |  9.309e+001  | Detector |
 00713 |  9.267e+001  | Detector |
 00714 |  9.270e+001  | Detector |
 00715 |  1.109e+002  | Detector |
 00716 |  1.352e+002  | Detector |
 00717 |  1.017e+002  | Detector |
 00718 |  9.837e+001  | Detector |
 00719 |  9.699e+001  | Detector |
 00720 |  9.571e+001  | Detector |
 00721 |  9.507e+001  | Detector |
 00722 |  9.458e+001  | Detector |
 00723 |  9.426e+001  | Detector |
 00724 |  9.447e+001  | Detector |
 00725 |  9.387e+001  | Detector |
 00726 |  9.427e+001  | Detector |
 00727 |  9.387e+001  | Detector |
 00728 |  9.426e+001  | Detector |
 00729 |  9.372e+001  | Detector |
 00730 |  9.351e+001  | Detector |
 00731 |  9.379e+001  | Detector |
 00732 |  9.335e+001  | Detector |
 00733 |  9.300e+001  | Detector |
 00734 |  9.279e+001  | Detector |
 00735 |  9.301e+001  | Detector |
 00736 |  1.109e+002  | Detector |
 00737 |  1.349e+002  | Detector |
 00738 |  1.016e+002  | Detector |
 00739 |  9.829e+001  | Detector |
 00740 |  9.719e+001  | Detector |
 00741 |  9.603e+001  | Detector |
 00742 |  9.613e+001  | Detector |
 00743 |  9.509e+001  | Detector |
 00744 |  9.498e+001  | Detector |
 00745 |  9.491e+001  | Detector |
 00746 |  9.480e+001  | Detector |
 00747 |  9.510e+001  | Detector |
 00748 |  9.489e+001  | Detector |
 00749 |  9.440e+001  | Detector |
 00750 |  9.476e+001  | Detector |
 00751 |  9.414e+001  | Detector |
 00752 |  9.399e+001  | Detector |
 00753 |  9.328e+001  | Detector |
 00754 |  9.281e+001  | Detector |
 00755 |  9.221e+001  | Detector |
 00756 |  9.226e+001  | Detector |
 00757 |  1.102e+002  | Detector |
 00758 |  1.344e+002  | Detector |
 00759 |  1.014e+002  | Detector |
 00760 |  9.828e+001  | Detector |
 00761 |  9.705e+001  | Detector |
 00762 |  9.680e+001  | Detector |
 00763 |  9.635e+001  | Detector |
 00764 |  9.553e+001  | Detector |
 00765 |  9.576e+001  | Detector |
 00766 |  9.504e+001  | Detector |
 00767 |  9.564e+001  | Detector |
 00768 |  9.524e+001  | Detector |
 00769 |  9.565e+001  | Detector |
 00770 |  9.498e+001  | Detector |
 00771 |  9.482e+001  | Detector |
 00772 |  9.459e+001  | Detector |
 00773 |  9.376e+001  | Detector |
 00774 |  9.336e+001  | Detector |
 00775 |  9.257e+001  | Detector |
 00776 |  9.143e+001  | Detector |
 00777 |  9.133e+001  | Detector |
 00778 |  1.088e+002  | Detector |
 00779 |  1.333e+002  | Detector |
 00780 |  1.005e+002  | Detector |
 00781 |  9.822e+001  | Detector |
 00782 |  9.713e+001  | Detector |
 00783 |  9.715e+001  | Detector |
 00784 |  9.699e+001  | Detector |
 00785 |  9.673e+001  | Detector |
 00786 |  9.672e+001  | Detector |
 00787 |  9.642e+001  | Detector |
 00788 |  9.669e+001  | Detector |
 00789 |  9.640e+001  | Detector |
 00790 |  9.633e+001  | Detector |
 00791 |  9.621e+001  | Detector |
 00792 |  9.596e+001  | Detector |
 00793 |  9.531e+001  | Detector |
 00794 |  9.420e+001  | Detector |
 00795 |  9.349e+001  | Detector |
 00796 |  9.191e+001  | Detector |
 00797 |  8.980e+001  | Detector |
 00798 |  8.899e+001  | Detector |
 00799 |  1.039e+002  | Detector |
 00800 |  1.304e+002  | Detector |
 00801 |  9.843e+001  | Detector |
 00802 |  9.767e+001  | Detector |
 00803 |  9.805e+001  | Detector |
 00804 |  9.822e+001  | Detector |
 00805 |  9.818e+001  | Detector |
 00806 |  9.838e+001  | Detector |
 00807 |  9.800e+001  | Detector |
 00808 |  9.816e+001  | Detector |
 00809 |  9.811e+001  | Detector |
 00810 |  9.802e+001  | Detector |
 00811 |  9.790e+001  | Detector |
 00812 |  9.760e+001  | Detector |
 00813 |  9.735e+001  | Detector |
 00814 |  9.679e+001  | Detector |
 00815 |  9.546e+001  | Detector |
 00816 |  9.374e+001  | Detector |
 00817 |  9.047e+001  | Detector |
 00818 |  8.488e+001  | Detector |
 00819 |  8.307e+001  | Detector |
 00820 |  7.768e+001  | Detector |
 00821 |  1.204e+002  | Detector |
 00822 |  9.132e+001  | Detector |
 00823 |  9.842e+001  | Detector |
 00824 |  1.003e+002  | Detector |
 00825 |  1.013e+002  | Detector |
 00826 |  1.015e+002  | Detector |
 00827 |  1.016e+002  | Detector |
 00828 |  1.014e+002  | Detector |
 00829 |  1.016e+002  | Detector |
 00830 |  1.016e+002  | Detector |
 00831 |  1.015e+002  | Detector |
 00832 |  1.011e+002  | Detector |
 00833 |  1.012e+002  | Detector |
 00834 |  1.006e+002  | Detector |
 00835 |  9.977e+001  | Detector |
 00836 |  9.825e+001  | Detector |
 00837 |  9.534e+001  | Detector |
 00838 |  8.617e+001  | Detector |
 00839 |  6.407e+001  | Detector |
 00840 |  6.290e+001  | Detector |
 00841 |  9.428e-001  | Detector |
 00842 |  8.968e+001  | Detector |
 00843 |  7.758e+001  | Detector |
 00844 |  1.037e+002  | Detector |
 00845 |  1.086e+002  | Detector |
 00846 |  1.101e+002  | Detector |
 00847 |  1.108e+002  | Detector |
 00848 |  1.108e+002  | Detector |
 00849 |  1.110e+002  | Detector |
 00850 |  1.113e+002  | Detector |
 00851 |  1.112e+002  | Detector |
 00852 |  1.113e+002  | Detector |
 00853 |  1.107e+002  | Detector |
 00854 |  1.106e+002  | Detector |
 00855 |  1.101e+002  | Detector |
 00856 |  1.092e+002  | Detector |
 00857 |  1.076e+002  | Detector |
 00858 |  1.027e+002  | Detector |
 00859 |  7.775e+001  | Detector |
 00860 |  8.420e-001  | Detector |
 00861 |  7.680e-001  | Detector |
 00862 |  8.967e+001  | Detector |
 00863 |  1.352e+002  | Detector |
 00864 |  1.203e+002  | Detector |
 00865 |  1.303e+002  | Detector |
 00866 |  1.331e+002  | Detector |
 00867 |  1.343e+002  | Detector |
 00868 |  1.347e+002  | Detector |
 00869 |  1.350e+002  | Detector |
 00870 |  1.349e+002  | Detector |
 00871 |  1.352e+002  | Detector |
 00872 |  1.351e+002  | Detector |
 00873 |  1.350e+002  | Detector |
 00874 |  1.347e+002  | Detector |
 00875 |  1.348e+002  | Detector |
 00876 |  1.343e+002  | Detector |
 00877 |  1.337e+002  | Detector |
 00878 |  1.326e+002  | Detector |
 00879 |  1.303e+002  | Detector |
 00880 |  1.205e+002  | Detector |
 00881 |  8.961e+001  | Detector |
 00882 |  9.172e+001  | Detector |
 00883 |  8.954e+001  | Detector |
 00884 |  1.340e+002  | Detector |
 00885 |  9.514e+001  | Detector |
 00886 |  9.751e+001  | Detector |
 00887 |  9.829e+001  | Detector |
 00888 |  9.856e+001  | Detector |
 00889 |  9.885e+001  | Detector |
 00890 |  9.900e+001  | Detector |
 00891 |  9.901e+001  | Detector |
 00892 |  9.911e+001  | Detector |
 00893 |  9.910e+001  | Detector |
 00894 |  9.911e+001  | Detector |
 00895 |  9.902e+001  | Detector |
 00896 |  9.900e+001  | Detector |
 00897 |  9.886e+001  | Detector |
 00898 |  9.856e+001  | Detector |
 00899 |  9.828e+001  | Detector |
 00900 |  9.750e+001  | Detector |
 00901 |  9.513e+001  | Detector |
 00902 |  8.947e+001  | Detector |
 00903 |  8.947e+001  | Detector |
 00904 |  6.827e-001  | Detector |
 00905 |  8.955e+001  | Detector |
 00906 |  3.041e+000  | Detector |
 00907 |  4.083e+000  | Detector |
 00908 |  1.563e+000  | Detector |
 00909 |  2.558e+000  | Detector |
 00910 |  2.567e+000  | Detector |
 00911 |  2.822e+000  | Detector |
 00912 |  2.878e+000  | Detector |
 00913 |  2.854e+000  | Detector |
 00914 |  2.874e+000  | Detector |
 00915 |  2.873e+000  | Detector |
 00916 |  2.869e+000  | Detector |
 00917 |  2.824e+000  | Detector |
 00918 |  2.687e+000  | Detector |
 00919 |  2.568e+000  | Detector |
 00920 |  1.564e+000  | Detector |
 00921 |  4.101e+000  | Detector |
 00922 |  3.045e+000  | Detector |
 00923 |  5.802e-001  | Detector |
 00924 |  5.157e-001  | Detector |
 00925 |  1.262e+000  | Detector |
 00926 |  9.516e+001  | Detector |
 00927 |  4.588e+000  | Detector |
 00928 |  5.262e+000  | Detector |
 00929 |  5.426e+000  | Detector |
 00930 |  5.810e+000  | Detector |
 00931 |  6.259e+000  | Detector |
 00932 |  6.494e+000  | Detector |
 00933 |  6.735e+000  | Detector |
 00934 |  6.621e+000  | Detector |
 00935 |  6.682e+000  | Detector |
 00936 |  6.647e+000  | Detector |
 00937 |  6.622e+000  | Detector |
 00938 |  6.564e+000  | Detector |
 00939 |  6.304e+000  | Detector |
 00940 |  5.865e+000  | Detector |
 00941 |  5.579e+000  | Detector |
 00942 |  5.381e+000  | Detector |
 00943 |  4.839e+000  | Detector |
 00944 |  1.181e+000  | Detector |
 00945 |  2.085e+001  | Detector |
 00946 |  2.048e+000  | Detector |
 00947 |  9.757e+001  | Detector |
 00948 |  5.403e+000  | Detector |
 00949 |  5.938e+000  | Detector |
 00950 |  6.101e+000  | Detector |
 00951 |  6.377e+000  | Detector |
 00952 |  6.632e+000  | Detector |
 00953 |  6.803e+000  | Detector |
 00954 |  6.922e+000  | Detector |
 00955 |  6.915e+000  | Detector |
 00956 |  6.848e+000  | Detector |
 00957 |  6.947e+000  | Detector |
 00958 |  6.868e+000  | Detector |
 00959 |  6.804e+000  | Detector |
 00960 |  6.630e+000  | Detector |
 00961 |  6.399e+000  | Detector |
 00962 |  6.098e+000  | Detector |
 00963 |  5.972e+000  | Detector |
 00964 |  5.600e+000  | Detector |
 00965 |  2.086e+000  | Detector |
 00966 |  2.967e+001  | Detector |
 00967 |  2.557e+000  | Detector |
 00968 |  9.842e+001  | Detector |
 00969 |  5.959e+000  | Detector |
 00970 |  6.416e+000  | Detector |
 00971 |  6.567e+000  | Detector |
 00972 |  6.724e+000  | Detector |
 00973 |  6.889e+000  | Detector |
 00974 |  6.992e+000  | Detector |
 00975 |  7.019e+000  | Detector |
 00976 |  7.026e+000  | Detector |
 00977 |  6.989e+000  | Detector |
 00978 |  7.012e+000  | Detector |
 00979 |  6.948e+000  | Detector |
 00980 |  6.932e+000  | Detector |
 00981 |  6.824e+000  | Detector |
 00982 |  6.612e+000  | Detector |
 00983 |  6.422e+000  | Detector |
 00984 |  6.262e+000  | Detector |
 00985 |  6.009e+000  | Detector |
 00986 |  2.605e+000  | Detector |
 00987 |  3.289e+001  | Detector |
 00988 |  2.698e+000  | Detector |
 00989 |  9.868e+001  | Detector |
 00990 |  6.205e+000  | Detector |
 00991 |  6.639e+000  | Detector |
 00992 |  6.690e+000  | Detector |
 00993 |  6.929e+000  | Detector |
 00994 |  7.033e+000  | Detector |
 00995 |  7.011e+000  | Detector |
 00996 |  7.223e+000  | Detector |
 00997 |  7.025e+000  | Detector |
 00998 |  7.148e+000  | Detector |
 00999 |  7.059e+000  | Detector |
 01000 |  7.087e+000  | Detector |
 01001 |  6.957e+000  | Detector |
 01002 |  6.934e+000  | Detector |
 01003 |  6.844e+000  | Detector |
 01004 |  6.621e+000  | Detector |
 01005 |  6.521e+000  | Detector |
 01006 |  6.274e+000  | Detector |
 01007 |  2.752e+000  | Detector |
 01008 |  3.424e+001  | Detector |
 01009 |  2.764e+000  | Detector |
 01010 |  9.887e+001  | Detector |
 01011 |  6.317e+000  | Detector |
 01012 |  6.748e+000  | Detector |
 01013 |  6.903e+000  | Detector |
 01014 |  6.993e+000  | Detector |
 01015 |  7.145e+000  | Detector |
 01016 |  7.064e+000  | Detector |
 01017 |  7.175e+000  | Detector |
 01018 |  7.197e+000  | Detector |
 01019 |  7.187e+000  | Detector |
 01020 |  7.190e+000  | Detector |
 01021 |  7.101e+000  | Detector |
 01022 |  7.029e+000  | Detector |
 01023 |  7.072e+000  | Detector |
 01024 |  6.929e+000  | Detector |
 01025 |  6.772e+000  | Detector |
 01026 |  6.662e+000  | Detector |
 01027 |  6.501e+000  | Detector |
 01028 |  2.872e+000  | Detector |
 01029 |  3.496e+001  | Detector |
 01030 |  2.768e+000  | Detector |
 01031 |  9.898e+001  | Detector |
 01032 |  6.399e+000  | Detector |
 01033 |  6.817e+000  | Detector |
 01034 |  6.917e+000  | Detector |
 01035 |  6.983e+000  | Detector |
 01036 |  7.065e+000  | Detector |
 01037 |  7.222e+000  | Detector |
 01038 |  7.113e+000  | Detector |
 01039 |  7.257e+000  | Detector |
 01040 |  7.168e+000  | Detector |
 01041 |  7.234e+000  | Detector |
 01042 |  7.125e+000  | Detector |
 01043 |  7.169e+000  | Detector |
 01044 |  6.980e+000  | Detector |
 01045 |  6.911e+000  | Detector |
 01046 |  6.811e+000  | Detector |
 01047 |  6.730e+000  | Detector |
 01048 |  6.529e+000  | Detector |
 01049 |  2.877e+000  | Detector |
 01050 |  3.540e+001  | Detector |
 01051 |  2.779e+000  | Detector |
 01052 |  9.898e+001  | Detector |
 01053 |  6.416e+000  | Detector |
 01054 |  6.879e+000  | Detector |
 01055 |  6.956e+000  | Detector |
 01056 |  7.130e+000  | Detector |
 01057 |  7.162e+000  | Detector |
 01058 |  7.149e+000  | Detector |
 01059 |  7.254e+000  | Detector |
 01060 |  7.224e+000  | Detector |
 01061 |  7.288e+000  | Detector |
 01062 |  7.254e+000  | Detector |
 01063 |  7.221e+000  | Detector |
 01064 |  7.094e+000  | Detector |
 01065 |  7.114e+000  | Detector |
 01066 |  7.007e+000  | Detector |
 01067 |  6.799e+000  | Detector |
 01068 |  6.772e+000  | Detector |
 01069 |  6.599e+000  | Detector |
 01070 |  2.907e+000  | Detector |
 01071 |  3.539e+001  | Detector |
 01072 |  2.786e+000  | Detector |
 01073 |  9.907e+001  | Detector |
 01074 |  6.477e+000  | Detector |
 01075 |  6.855e+000  | Detector |
 01076 |  6.908e+000  | Detector |
 01077 |  7.029e+000  | Detector |
 01078 |  7.160e+000  | Detector |
 01079 |  7.240e+000  | Detector |
 01080 |  7.214e+000  | Detector |
 01081 |  7.348e+000  | Detector |
 01082 |  7.239e+000  | Detector |
 01083 |  7.322e+000  | Detector |
 01084 |  7.186e+000  | Detector |
 01085 |  7.181e+000  | Detector |
 01086 |  7.109e+000  | Detector |
 01087 |  6.969e+000  | Detector |
 01088 |  6.846e+000  | Detector |
 01089 |  6.839e+000  | Detector |
 01090 |  6.657e+000  | Detector |
 01091 |  2.911e+000  | Detector |
 01092 |  3.554e+001  | Detector |
 01093 |  2.775e+000  | Detector |
 01094 |  9.908e+001  | Detector |
 01095 |  6.443e+000  | Detector |
 01096 |  6.854e+000  | Detector |
 01097 |  6.985e+000  | Detector |
 01098 |  7.098e+000  | Detector |
 01099 |  7.145e+000  | Detector |
 01100 |  7.197e+000  | Detector |
 01101 |  7.255e+000  | Detector |
 01102 |  7.287e+000  | Detector |
 01103 |  7.440e+000  | Detector |
 01104 |  7.277e+000  | Detector |
 01105 |  7.262e+000  | Detector |
 01106 |  7.135e+000  | Detector |
 01107 |  7.086e+000  | Detector |
 01108 |  7.042e+000  | Detector |
 01109 |  6.863e+000  | Detector |
 01110 |  6.785e+000  | Detector |
 01111 |  6.635e+000  | Detector |
 01112 |  2.929e+000  | Detector |
 01113 |  3.549e+001  | Detector |
 01114 |  2.786e+000  | Detector |
 01115 |  9.907e+001  | Detector |
 01116 |  6.478e+000  | Detector |
 01117 |  6.862e+000  | Detector |
 01118 |  6.913e+000  | Detector |
 01119 |  7.026e+000  | Detector |
 01120 |  7.153e+000  | Detector |
 01121 |  7.233e+000  | Detector |
 01122 |  7.214e+000  | Detector |
 01123 |  7.344e+000  | Detector |
 01124 |  7.241e+000  | Detector |
 01125 |  7.320e+000  | Detector |
 01126 |  7.185e+000  | Detector |
 01127 |  7.173e+000  | Detector |
 01128 |  7.109e+000  | Detector |
 01129 |  6.975e+000  | Detector |
 01130 |  6.847e+000  | Detector |
 01131 |  6.842e+000  | Detector |
 01132 |  6.655e+000  | Detector |
 01133 |  2.907e+000  | Detector |
 01134 |  3.554e+001  | Detector |
 01135 |  2.776e+000  | Detector |
 01136 |  9.898e+001  | Detector |
 01137 |  6.412e+000  | Detector |
 01138 |  6.874e+000  | Detector |
 01139 |  6.950e+000  | Detector |
 01140 |  7.129e+000  | Detector |
 01141 |  7.158e+000  | Detector |
 01142 |  7.154e+000  | Detector |
 01143 |  7.250e+000  | Detector |
 01144 |  7.225e+000  | Detector |
 01145 |  7.286e+000  | Detector |
 01146 |  7.263e+000  | Detector |
 01147 |  7.216e+000  | Detector |
 01148 |  7.095e+000  | Detector |
 01149 |  7.115e+000  | Detector |
 01150 |  7.010e+000  | Detector |
 01151 |  6.799e+000  | Detector |
 01152 |  6.771e+000  | Detector |
 01153 |  6.583e+000  | Detector |
 01154 |  2.904e+000  | Detector |
 01155 |  3.539e+001  | Detector |
 01156 |  2.769e+000  | Detector |
 01157 |  9.899e+001  | Detector |
 01158 |  6.402e+000  | Detector |
 01159 |  6.811e+000  | Detector |
 01160 |  6.920e+000  | Detector |
 01161 |  6.994e+000  | Detector |
 01162 |  7.060e+000  | Detector |
 01163 |  7.227e+000  | Detector |
 01164 |  7.117e+000  | Detector |
 01165 |  7.250e+000  | Detector |
 01166 |  7.169e+000  | Detector |
 01167 |  7.226e+000  | Detector |
 01168 |  7.125e+000  | Detector |
 01169 |  7.177e+000  | Detector |
 01170 |  6.980e+000  | Detector |
 01171 |  6.922e+000  | Detector |
 01172 |  6.813e+000  | Detector |
 01173 |  6.733e+000  | Detector |
 01174 |  6.526e+000  | Detector |
 01175 |  2.871e+000  | Detector |
 01176 |  3.540e+001  | Detector |
 01177 |  2.764e+000  | Detector |
 01178 |  9.887e+001  | Detector |
 01179 |  6.314e+000  | Detector |
 01180 |  6.748e+000  | Detector |
 01181 |  6.897e+000  | Detector |
 01182 |  6.990e+000  | Detector |
 01183 |  7.152e+000  | Detector |
 01184 |  7.057e+000  | Detector |
 01185 |  7.174e+000  | Detector |
 01186 |  7.195e+000  | Detector |
 01187 |  7.188e+000  | Detector |
 01188 |  7.185e+000  | Detector |
 01189 |  7.100e+000  | Detector |
 01190 |  7.024e+000  | Detector |
 01191 |  7.063e+000  | Detector |
 01192 |  6.933e+000  | Detector |
 01193 |  6.772e+000  | Detector |
 01194 |  6.658e+000  | Detector |
 01195 |  6.500e+000  | Detector |
 01196 |  2.866e+000  | Detector |
 01197 |  3.496e+001  | Detector |
 01198 |  2.700e+000  | Detector |
 01199 |  9.868e+001  | Detector |
 01200 |  6.213e+000  | Detector |
 01201 |  6.638e+000  | Detector |
 01202 |  6.678e+000  | Detector |
 01203 |  6.922e+000  | Detector |
 01204 |  7.033e+000  | Detector |
 01205 |  7.013e+000  | Detector |
 01206 |  7.221e+000  | Detector |
 01207 |  7.032e+000  | Detector |
 01208 |  7.141e+000  | Detector |
 01209 |  7.067e+000  | Detector |
 01210 |  7.091e+000  | Detector |
 01211 |  6.964e+000  | Detector |
 01212 |  6.928e+000  | Detector |
 01213 |  6.838e+000  | Detector |
 01214 |  6.613e+000  | Detector |
 01215 |  6.522e+000  | Detector |
 01216 |  6.289e+000  | Detector |
 01217 |  2.758e+000  | Detector |
 01218 |  3.424e+001  | Detector |
 01219 |  2.556e+000  | Detector |
 01220 |  9.842e+001  | Detector |
 01221 |  5.962e+000  | Detector |
 01222 |  6.394e+000  | Detector |
 01223 |  6.547e+000  | Detector |
 01224 |  6.720e+000  | Detector |
 01225 |  6.886e+000  | Detector |
 01226 |  6.988e+000  | Detector |
 01227 |  7.025e+000  | Detector |
 01228 |  7.024e+000  | Detector |
 01229 |  6.987e+000  | Detector |
 01230 |  7.002e+000  | Detector |
 01231 |  6.956e+000  | Detector |
 01232 |  6.927e+000  | Detector |
 01233 |  6.827e+000  | Detector |
 01234 |  6.604e+000  | Detector |
 01235 |  6.404e+000  | Detector |
 01236 |  6.247e+000  | Detector |
 01237 |  6.020e+000  | Detector |
 01238 |  2.600e+000  | Detector |
 01239 |  3.289e+001  | Detector |
 01240 |  2.048e+000  | Detector |
 01241 |  9.757e+001  | Detector |
 01242 |  5.390e+000  | Detector |
 01243 |  5.910e+000  | Detector |
 01244 |  6.094e+000  | Detector |
 01245 |  6.376e+000  | Detector |
 01246 |  6.625e+000  | Detector |
 01247 |  6.808e+000  | Detector |
 01248 |  6.921e+000  | Detector |
 01249 |  6.916e+000  | Detector |
 01250 |  6.855e+000  | Detector |
